name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
wayanad,2024-07-03,30.4,23,26.1,39.3,23,27.9,24.9,93.3,54.8,100,16.67,rain,0,0,49.7,20.5,249.1,1008.3,89.9,4.4,198.1,17,8,10,2024-07-03T06:06:11,2024-07-03T18:53:49,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-07-04,31.8,23,26.5,39.1,23,28.9,23.6,85,12.9,100,12.5,rain,0,0,42.1,18.4,310.4,1008.8,76.7,5.4,167.2,14.6,7,30,2024-07-04T06:06:27,2024-07-04T18:53:55,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-07-05,30,21,25.8,35,21,27.3,23.6,88.2,11.1,100,8.33,rain,0,0,44.6,20.5,308.2,1008,83.2,5.4,150.2,13,7,10,2024-07-05T06:06:43,2024-07-05T18:53:59,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-07-06,29.1,21,24.3,33.7,21,25.2,22.7,91.4,12,100,12.5,rain,0,0,46.4,18.4,244,1007.7,89.7,5,126.9,11.2,5,10,2024-07-06T06:06:59,2024-07-06T18:54:03,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-07-07,29,22,25.5,33.6,22,26.7,22.8,86.1,11.1,100,12.5,rain,0,0,43.6,24.1,303.5,1007.5,87.2,5.5,137.6,12,5,10,2024-07-07T06:07:15,2024-07-07T18:54:06,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-07-08,26.9,22,23.8,30.5,22,24,23.2,96.4,26.9,100,12.5,rain,0,0,42.8,18.4,221.8,1007.3,90.1,4.1,50.4,4.3,3,10,2024-07-08T06:07:31,2024-07-08T18:54:08,0.07,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-07-09,30,22,24.9,35.2,22,26,22.7,88.4,25,100,12.5,rain,0,0,43.2,16.6,253.8,1007.9,89.6,4.9,207,18,8,10,2024-07-09T06:07:47,2024-07-09T18:54:10,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-07-10,30,23,25.5,35.2,23,26.6,23.1,87,4,100,4.17,rain,0,0,34.6,18.4,232,1010.1,79.4,5,147.8,12.7,7,30,2024-07-10T06:08:03,2024-07-10T18:54:11,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-07-11,33.4,24,27.2,42.4,24,29.4,24.1,84.3,8.1,100,54.17,rain,0,0,45,20.5,273.6,1009,72,5.5,210.1,18.2,7,30,2024-07-11T06:08:19,2024-07-11T18:54:11,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-07-12,27,21.4,24.2,30.6,21.4,24.3,23.6,96.8,74,100,16.67,rain,0,0,41.8,13,274.1,1008.5,91.6,6.1,139.8,12,7,30,2024-07-12T06:08:35,2024-07-12T18:54:10,0.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,remote,43317099999"
wayanad,2024-07-13,28.1,22,24.3,33.1,22,24.9,23.3,94.3,33,100,12.5,rain,0,0,54.7,13,291.2,1008.5,90.4,4,156.7,13.5,7,10,2024-07-13T06:08:51,2024-07-13T18:54:08,0.24,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-07-14,26.1,22,24,26.1,22,24,23.4,96.8,37,100,16.67,rain,0,0,55.4,22.3,318.8,1007,90.1,4,103.8,8.9,6,10,2024-07-14T06:09:06,2024-07-14T18:54:05,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-07-15,25.3,22.3,23.7,25.3,22.3,23.7,23.3,97.7,107,100,29.17,rain,0,0,74.5,27.7,280.1,1006.4,95.8,3,54.5,4.6,2,10,2024-07-15T06:09:22,2024-07-15T18:54:02,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-07-16,26.5,21.8,23.8,26.5,21.8,23.8,23.5,98,63,100,16.67,rain,0,0,68.8,22.3,247.9,1007,93.7,3.5,91.7,7.8,4,10,2024-07-16T06:09:37,2024-07-16T18:53:58,0.33,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-07-17,26,22.9,24.1,26,22.9,24.1,23.9,98.5,45,100,25,rain,0,0,58.7,16.6,265.2,1008.2,94.1,3.5,116.7,10.1,5,10,2024-07-17T06:09:52,2024-07-17T18:53:53,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-07-18,24.9,23,23.6,24.9,23,23.6,23.5,99.1,54,100,25,rain,0,0,66.6,20.5,275.4,1009,98.2,3.4,48.1,4.3,3,10,2024-07-18T06:10:07,2024-07-18T18:53:47,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999"
wayanad,2024-07-19,26,23,23.8,26,23,23.8,23.4,97.7,24,100,20.83,rain,0,0,70.6,20.5,302.5,1007.6,90.5,3.5,99.2,8.6,4,10,2024-07-19T06:10:21,2024-07-19T18:53:40,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-07-20,28.3,23,25.7,33.3,23,27,24,90.7,8,100,4.17,rain,0,0,63,27.7,266.8,1007.6,87,4.4,107.9,9.1,5,10,2024-07-20T06:10:36,2024-07-20T18:53:33,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-07-21,29.2,24.6,26.6,35.3,24.6,28.6,24.8,90.5,13.3,100,66.67,rain,0,0,67.7,22.3,236.2,1008.2,67.9,4.1,136.7,11.7,5,10,2024-07-21T06:10:50,2024-07-21T18:53:24,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-07-22,28,22,24.8,31.9,22,25,23.7,94,14,100,8.33,rain,0,0,62.3,16.6,318.6,1010.1,82.7,5.3,157.2,13.5,7,10,2024-07-22T06:11:04,2024-07-22T18:53:15,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42705599999,VOCL,43314099999,remote,43317099999"
wayanad,2024-07-23,30.1,23,25.7,37.3,23,27.4,23.6,88.6,14,100,8.33,rain,0,0,61.2,25.9,289.3,1010.4,81.4,5.2,167,14.5,8,10,2024-07-23T06:11:17,2024-07-23T18:53:04,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-07-24,28,23,25.3,31.3,23,26.1,23.6,90.7,13,100,8.33,rain,0,0,63.7,11.2,337.4,1008.8,89.5,5.4,167.1,14.3,6,10,2024-07-24T06:11:30,2024-07-24T18:52:53,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-07-25,26.8,21.1,24.1,30.4,21.1,24.3,23.4,95.9,56,100,16.67,rain,0,0,63.7,25.9,295.6,1007.7,92.1,5,128.3,11.1,6,10,2024-07-25T06:11:43,2024-07-25T18:52:41,0.64,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42705599999,VOCL,remote,43314099999,43317099999"
wayanad,2024-07-26,29.8,23,25.6,37.1,23,27,24.2,92.6,1,100,4.17,rain,0,0,66.2,25.9,252.7,1007.7,90.8,4.2,121,10.4,5,10,2024-07-26T06:11:56,2024-07-26T18:52:29,0.67,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-07-27,30.2,21.8,26.2,37.1,21.8,28,23.5,86,29,100,8.33,rain,0,0,68.8,27.7,311,1008.2,76.6,5.3,187.6,16.1,7,10,2024-07-27T06:12:08,2024-07-27T18:52:15,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-07-28,29.9,21,25.7,35.8,21,27.1,23.2,86.6,32,100,12.5,rain,0,0,63,22.3,310.2,1007.1,87.2,4.9,171,14.7,7,10,2024-07-28T06:12:20,2024-07-28T18:52:00,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-07-29,25.4,23,24.3,25.4,23,24.3,23.8,97.2,100,100,29.17,rain,0,0,59,27.7,240.1,1005.7,95.3,3.3,125,10.8,6,10,2024-07-29T06:12:32,2024-07-29T18:51:45,0.78,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-07-30,24.7,21.9,23.2,24.7,21.9,23.2,22.8,97.6,96,100,25,rain,0,0,48.2,14.8,327.3,1009,98,3.1,33.5,2.8,1,10,2024-07-30T06:12:43,2024-07-30T18:51:29,0.81,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-07-31,26,22.7,23.5,26,22.7,23.5,23.3,98.4,26,100,16.67,rain,0,0,45.7,11.2,309.9,1009.7,96.7,3.3,62,5.3,3,10,2024-07-31T06:12:54,2024-07-31T18:51:11,0.85,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-01,27.3,22,23.9,31.2,22,24.1,23.4,97.1,40,100,16.67,rain,0,0,41.4,17.7,286,1009.6,95.3,3.3,93.6,8.1,7,10,2024-08-01T06:13:04,2024-08-01T18:50:53,0.89,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-02,28.5,23,24.4,33.4,23,25,23.3,94.5,5,100,8.33,rain,0,0,45.4,16.6,284.1,1009.7,92.7,4.7,120.3,10.4,4,10,2024-08-02T06:13:14,2024-08-02T18:50:35,0.92,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-03,28,22,24.5,31.9,22,24.9,23.1,91.9,14,100,12.5,rain,0,0,43.6,24.1,317.1,1010.2,86.1,5,151.5,13.1,5,10,2024-08-03T06:13:24,2024-08-03T18:50:15,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-04,30.8,22.8,26,36,22.8,27.4,22.9,84,6,100,4.17,rain,0,0,39.2,22.3,297.9,1010.1,75.5,4.9,169,14.5,6,10,2024-08-04T06:13:33,2024-08-04T18:49:55,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-05,29.4,23,25.8,34.2,23,27.1,23,85.7,8,100,8.33,rain,0,0,33.1,22.3,282.8,1009.8,67,5,161.9,13.8,6,30,2024-08-05T06:13:42,2024-08-05T18:49:33,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-06,29.7,23,25.6,33,23,26.3,22.6,84.4,2,100,4.17,rain,0,0,31.7,18.4,286.1,1009.2,86.3,5.4,105.6,9.2,6,10,2024-08-06T06:13:51,2024-08-06T18:49:11,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42705599999,VOCL,43314099999,remote,43317099999"
wayanad,2024-08-07,30,23,26.1,34.9,23,27.4,23.2,85,0.8,100,4.17,rain,0,0,37.1,18.4,275.1,1008.8,75.9,5.9,148.6,13,7,10,2024-08-07T06:13:59,2024-08-07T18:48:48,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-08,29.4,22.8,25.3,33.9,22.8,26.2,23.2,89.1,9.3,100,12.5,rain,0,0,25.9,18.4,288.9,1010.3,89.5,5.2,52.1,4.5,2,10,2024-08-08T06:14:07,2024-08-08T18:48:25,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-09,29,23,25.9,33.4,23,27.3,22.9,83.8,6.1,100,45.83,rain,0,0,34.6,22.3,282.2,1010.1,74.7,5.6,181.8,15.6,6,30,2024-08-09T06:14:14,2024-08-09T18:48:00,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-10,29.1,23,26.2,33.9,23,27.5,24.2,89.5,7,100,4.17,rain,0,0,28.4,22.3,281.9,1009.7,71.1,4.8,77,6.6,3,30,2024-08-10T06:14:21,2024-08-10T18:47:35,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-11,30.1,24.6,26.5,35.5,24.6,27.9,24.1,87.2,6.2,100,33.33,rain,0,0,28.8,22.3,289.3,1007.3,67.4,4.8,207.8,18,7,60,2024-08-11T06:14:27,2024-08-11T18:47:10,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-12,30,24,26.8,36.1,24,28.6,24.1,86.1,8.3,100,54.17,rain,0,0,24.8,22.3,295.5,1006.2,75.9,5.3,217.6,18.8,8,60,2024-08-12T06:14:34,2024-08-12T18:46:43,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL"
wayanad,2024-08-13,31,24,26.2,37.7,24,27.8,24.2,89.3,2.9,100,8.33,rain,0,0,28.4,14.8,313.8,1005.9,71.8,5.3,181.1,15.7,6,60,2024-08-13T06:14:39,2024-08-13T18:46:16,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-14,29.4,24,25.7,34.7,24,27.1,23.9,90.4,0.6,100,4.17,rain,0,0,27,18.4,172.2,1005.7,87.1,4.5,207.8,17.9,7,60,2024-08-14T06:14:45,2024-08-14T18:45:48,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-15,30,24,26.1,34.1,24,27.4,24,89.2,2.6,100,41.67,rain,0,0,22,16.6,284.7,1005.2,78.1,4.8,155.4,13.4,6,60,2024-08-15T06:14:50,2024-08-15T18:45:19,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-16,30.3,25,26.8,37.5,25,29.1,24.9,89.7,5.7,100,33.33,rain,0,0,23.8,18.4,256.2,1004.6,82.8,4.5,174.6,15.1,7,60,2024-08-16T06:14:54,2024-08-16T18:44:50,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-17,27.6,24,25.5,30.9,24,26.1,23.8,90.7,0.1,100,4.17,rain,0,0,32.4,14.8,245.9,1006.2,89.6,4.8,199.1,17.2,7,30,2024-08-17T06:14:59,2024-08-17T18:44:20,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-18,30.6,24,26.5,37.5,24,28.4,23.8,85.6,0.8,100,20.83,rain,0,0,24.1,18.4,220.1,1006.8,65.2,6.2,186.2,15.9,6,30,2024-08-18T06:15:02,2024-08-18T18:43:49,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-19,30,25,26.4,35.9,25,27.9,24.4,89.2,2,100,4.17,rain,0,0,25.9,18.4,197.4,1006.6,80.2,5.9,168.4,14.6,7,30,2024-08-19T06:15:06,2024-08-19T18:43:18,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-20,29.2,24,26.4,35.5,24,28.5,24.6,90.3,1,100,4.17,rain,0,0,28.1,14.8,193.1,1006.3,75.2,5.4,202,17.3,7,60,2024-08-20T06:15:09,2024-08-20T18:42:46,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-21,26.2,22.8,24.7,26.2,22.8,24.7,24,96.3,11,100,12.5,rain,0,0,57.6,20.5,152.8,1008.2,86.7,3.9,118.3,10.3,5,10,2024-08-21T06:15:12,2024-08-21T18:42:14,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-22,29.8,23,25.7,34.7,23,26.5,23.5,88.1,8,100,4.17,rain,0,0,42.5,16.6,192.3,1009.9,86.5,5.1,175.4,15.2,8,10,2024-08-22T06:15:14,2024-08-22T18:41:41,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42705599999,VOCL,43314099999,remote,43317099999"
wayanad,2024-08-23,30,24,26.4,35.1,24,28,23.7,85.5,2.8,100,58.33,rain,0,0,36,16.6,208.3,1010.4,68.6,5,186.4,16.1,7,30,2024-08-23T06:15:17,2024-08-23T18:41:07,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-24,29.6,25,26.7,34.5,25,28.8,24.1,86.2,13.2,100,54.17,rain,0,0,47.2,20.5,225.4,1011.6,74.1,5.8,128.4,11.1,6,10,2024-08-24T06:15:18,2024-08-24T18:40:33,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-25,30.2,24,26.3,36.4,24,27.8,24.1,87.9,1,100,4.17,rain,0,0,44.3,18.4,226.9,1011.2,64.8,5.3,135,11.7,6,10,2024-08-25T06:15:20,2024-08-25T18:39:58,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-26,30.5,24,26.6,36.2,24,28.5,23.8,85.4,3.1,100,8.33,rain,0,0,48.2,20.5,226.2,1010.1,60.2,5.5,196.3,17,6,10,2024-08-26T06:15:21,2024-08-26T18:39:23,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-27,29.7,24,26.2,35.5,24,27.9,24.3,89.8,4,100,8.33,rain,0,0,43.6,18.4,241.5,1010.8,75.2,5,162.9,14.2,7,10,2024-08-27T06:15:22,2024-08-27T18:38:48,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-28,30.2,20.9,25.7,36.6,20.9,27.3,24.1,91.3,21,100,8.33,rain,0,0,46.4,18.4,277.6,1011,76.9,5.9,155.2,13.5,6,10,2024-08-28T06:15:23,2024-08-28T18:38:12,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,remote"
wayanad,2024-08-29,26,23,24.2,26,23,24.2,23.7,96.6,28,100,20.83,rain,0,0,45.7,20.5,311.4,1009.3,84.9,4.4,137.5,12,6,30,2024-08-29T06:15:23,2024-08-29T18:37:35,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-30,27.4,23,24.7,31.9,23,25,23.9,95.2,40,100,16.67,rain,0,0,36.4,20.5,293.6,1009.1,88.9,4.4,100,8.7,4,10,2024-08-30T06:15:23,2024-08-30T18:36:59,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-08-31,29.2,23,25.3,34.3,23,26.2,23.8,91.9,15,100,16.67,rain,0,0,41,20.5,306.2,1009,91.1,4.9,113.3,9.8,5,10,2024-08-31T06:15:23,2024-08-31T18:36:21,0.9,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-01,28,23,24.9,32.6,23,25.9,23.9,94.6,15,100,12.5,rain,0,0,44.3,24.1,288.5,1008.2,88.9,4.9,74.9,6.3,3,10,2024-09-01T06:15:23,2024-09-01T18:35:44,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999"
wayanad,2024-09-02,29.5,23,25.5,36.3,23,26.9,24.2,92.8,47,100,16.67,rain,0,0,43.2,27.7,281.7,1008.4,83.2,4.3,160.6,14,7,30,2024-09-02T06:15:22,2024-09-02T18:35:06,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-03,29.4,24,25.7,34.7,24,26.5,24.2,92,0.1,100,4.17,rain,0,0,41.4,20.5,269.3,1009.6,80.1,4.8,167.4,14.4,6,10,2024-09-03T06:15:21,2024-09-03T18:34:28,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-04,30.5,23.9,26.3,36.8,23.9,28,24.1,88.6,11.9,100,4.17,rain,0,0,41.8,18.4,286.1,1010,83,5.2,158.1,13.5,7,10,2024-09-04T06:15:20,2024-09-04T18:33:49,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-05,30.1,24,26.8,36.2,24,28.9,24.1,85.8,1,100,4.17,rain,0,0,44.6,22.3,291.9,1008.8,59.7,5.7,224.2,19.6,8,10,2024-09-05T06:15:19,2024-09-05T18:33:10,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-06,29.8,23,26.3,35.1,23,27.6,24.1,88.5,0.3,100,4.17,rain,0,0,42.5,22.3,292.6,1009.2,77.4,5.4,174.4,15.2,7,10,2024-09-06T06:15:18,2024-09-06T18:32:31,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-07,30.7,24,26.4,36.5,24,28,24.1,87.8,6.3,100,12.5,rain,0,0,37.4,20.5,264.7,1010,76.4,5.3,179.9,15.6,7,10,2024-09-07T06:15:16,2024-09-07T18:31:51,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-08,29,24,25.8,33.6,24,26.6,24.3,92.2,16,100,8.33,rain,0,0,45.7,22.3,272.6,1010.5,88.9,4.8,158.5,13.7,7,10,2024-09-08T06:15:15,2024-09-08T18:31:12,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-09,29.1,24,25.5,35.3,24,26.4,24.2,93.1,22,100,8.33,rain,0,0,43.9,18.4,284.9,1008.7,86.1,4.6,129.8,11.3,6,10,2024-09-09T06:15:13,2024-09-09T18:30:32,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-10,29.8,24,25.7,35.3,24,27.2,24,90.9,23,100,12.5,rain,0,0,50,20.5,230.6,1008.5,75.1,5,160.7,13.9,6,10,2024-09-10T06:15:11,2024-09-10T18:29:52,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-11,30.2,22.6,25.4,35.6,22.6,26.6,23.8,91.3,37,100,16.67,rain,0,0,42.5,18.4,269,1009.5,80.1,4.8,153.5,13.3,7,10,2024-09-11T06:15:09,2024-09-11T18:29:12,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-12,30.5,23,26.5,36.1,23,28.4,23.5,84.7,4.3,100,54.17,rain,0,0,40,18.4,284.8,1010.1,53.3,5.9,200.3,17.4,8,10,2024-09-12T06:15:07,2024-09-12T18:28:31,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-13,31.4,24,26.6,37,24,28.2,23.3,83.2,2.1,100,29.17,rain,0,0,39.2,22.3,275.9,1009.9,42.3,5.4,238.3,20.6,8,10,2024-09-13T06:15:05,2024-09-13T18:27:51,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-14,30.4,23,26,34.3,23,27.2,22.8,83.5,3,100,4.17,rain,0,0,37.8,22.3,287.9,1009.6,59.1,5.6,207.9,18,8,10,2024-09-14T06:15:03,2024-09-14T18:27:10,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-15,31.2,24,26.9,37.8,24,28.7,23.3,81.4,0.1,100,4.17,rain,0,0,42.1,18.4,288.4,1009.6,42.6,6.1,227.9,19.5,9,10,2024-09-15T06:15:01,2024-09-15T18:26:30,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-16,31.4,24,27,37.1,24,28.8,23.5,82.1,1.5,100,20.83,rain,0,0,40,22.3,287.9,1009.7,32.4,6,244.3,21.3,9,10,2024-09-16T06:14:59,2024-09-16T18:25:49,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42705599999,VOCL,43314099999,43317099999"
wayanad,2024-09-17,31.1,24,26.9,36.9,24,28.8,23.6,83,1.5,100,8.33,rain,0,0,47.9,25.9,290.2,1009.6,42.5,5.9,235.2,20.4,8,10,2024-09-17T06:14:57,2024-09-17T18:25:08,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"42705599999,VOCL,43314099999,43317099999"
